track_name,latitude,longitude,color
AT,34.6619726,-84.1852963,#00AA00
AT,34.6620317,-84.1851736,#00AA00
AT,34.6620347,-84.1850732,#00AA00
AT,34.6620029,-84.1849607,#00AA00
AT,34.6619681,-84.1848506,#00AA00
AT,34.661956,-84.1847611,#00AA00
AT,34.66199,-84.1846607,#00AA00
AT,34.6620442,-84.1845733,#00AA00
AT,34.6622771,-84.1845349,#00AA00
AT,34.662322,-84.184537,#00AA00
AT,34.6624048,-84.1845476,#00AA00
AT,34.6624874,-84.1845264,#00AA00
AT,34.6625305,-84.1844995,#00AA00
AT,34.6625775,-84.1844708,#00AA00
AT,34.6626247,-84.1844363,#00AA00
AT,34.6627213,-84.1843657,#00AA00
AT,34.6627496,-84.184351,#00AA00
AT,34.6627849,-84.1843353,#00AA00
AT,34.6628167,-84.1843232,#00AA00
AT,34.6628504,-84.1843184,#00AA00
AT,34.662917,-84.1843402,#00AA00
AT,34.6629672,-84.1843962,#00AA00
AT,34.6630527,-84.1844857,#00AA00
AT,34.663117,-84.1845143,#00AA00
AT,34.663164,-84.184506,#00AA00
AT,34.6631893,-84.1844937,#00AA00
AT,34.6632336,-84.1844348,#00AA00
AT,34.6633166,-84.1843362,#00AA00
AT,34.6633712,-84.1842478,#00AA00
AT,34.663394,-84.1841939,#00AA00
AT,34.6634207,-84.1841497,#00AA00
AT,34.6634816,-84.1840956,#00AA00
AT,34.6635004,-84.1840984,#00AA00
AT,34.6638145,-84.1839136,#00AA00
AT,34.6639243,-84.1838676,#00AA00
AT,34.6639912,-84.1838511,#00AA00
AT,34.6640607,-84.1838047,#00AA00
AT,34.6642238,-84.183654,#00AA00
AT,34.664433,-84.1833905,#00AA00
AT,34.6648579,-84.1830095,#00AA00
AT,34.6650274,-84.1828425,#00AA00
AT,34.6651374,-84.1827183,#00AA00
AT,34.6653493,-84.1824151,#00AA00
AT,34.6654455,-84.1821779,#00AA00
AT,34.6655397,-84.1819027,#00AA00
AT,34.6655942,-84.1817506,#00AA00
AT,34.6656348,-84.1816354,#00AA00
AT,34.665642,-84.1815059,#00AA00
AT,34.665701,-84.1813721,#00AA00
AT,34.6657783,-84.1812307,#00AA00
AT,34.6658869,-84.1810954,#00AA00
AT,34.6659631,-84.1809471,#00AA00
AT,34.6660474,-84.1807345,#00AA00
AT,34.6661623,-84.1805195,#00AA00
AT,34.6662678,-84.1802877,#00AA00
AT,34.6663311,-84.1800806,#00AA00
AT,34.6663545,-84.1799413,#00AA00
AT,34.6664065,-84.1797717,#00AA00
AT,34.6664318,-84.1796376,#00AA00
AT,34.6665301,-84.1794602,#00AA00
AT,34.6665857,-84.1793737,#00AA00
AT,34.6665913,-84.1791122,#00AA00
AT,34.6665973,-84.1790359,#00AA00
AT,34.6667277,-84.1786573,#00AA00
AT,34.6668544,-84.178318,#00AA00
AT,34.6669747,-84.1780239,#00AA00
AT,34.6670359,-84.177812,#00AA00
AT,34.6670621,-84.177672,#00AA00
AT,34.6670759,-84.1775615,#00AA00
AT,34.6670826,-84.1774578,#00AA00
AT,34.6670762,-84.1772527,#00AA00
AT,34.6670616,-84.1771149,#00AA00
AT,34.6670338,-84.1769648,#00AA00
AT,34.6670041,-84.176848,#00AA00
AT,34.6670219,-84.1767472,#00AA00
AT,34.6670962,-84.1766541,#00AA00
AT,34.6671286,-84.176575,#00AA00
AT,34.667134,-84.1764252,#00AA00
AT,34.6671342,-84.1761778,#00AA00
AT,34.6671186,-84.1759619,#00AA00
AT,34.6672057,-84.1757342,#00AA00
AT,34.6672239,-84.1756345,#00AA00
AT,34.6672256,-84.1755109,#00AA00
AT,34.6671964,-84.1754159,#00AA00
AT,34.6671759,-84.1753484,#00AA00
AT,34.6671563,-84.1752484,#00AA00
AT,34.6671391,-84.1751645,#00AA00
AT,34.66713,-84.1750895,#00AA00
AT,34.6671185,-84.1750005,#00AA00
AT,34.667109,-84.1748988,#00AA00
AT,34.6670982,-84.1747138,#00AA00
AT,34.6670556,-84.1744441,#00AA00
AT,34.6670025,-84.1743035,#00AA00
AT,34.6669401,-84.1741812,#00AA00
AT,34.6667419,-84.1739146,#00AA00
AT,34.6667223,-84.1738583,#00AA00
AT,34.6667509,-84.1738112,#00AA00
AT,34.6668058,-84.173772,#00AA00
AT,34.666934,-84.1737158,#00AA00
AT,34.6670358,-84.1736484,#00AA00
AT,34.6671003,-84.1736015,#00AA00
AT,34.6672033,-84.1734976,#00AA00
AT,34.6672611,-84.1734384,#00AA00
AT,34.6673253,-84.1733242,#00AA00
AT,34.6673804,-84.1731833,#00AA00
AT,34.6674036,-84.1730704,#00AA00
AT,34.6673912,-84.172962,#00AA00
AT,34.667361,-84.1728605,#00AA00
AT,34.6673297,-84.1727611,#00AA00
AT,34.6672934,-84.1726683,#00AA00
AT,34.6672588,-84.172595,#00AA00
AT,34.6672224,-84.172523,#00AA00
AT,34.667104,-84.1723888,#00AA00
AT,34.6669868,-84.1722759,#00AA00
AT,34.6668957,-84.1722194,#00AA00
AT,34.66685,-84.1721865,#00AA00
AT,34.6668197,-84.1721399,#00AA00
AT,34.6668005,-84.1719925,#00AA00
AT,34.6667586,-84.1719172,#00AA00
AT,34.6667191,-84.1718866,#00AA00
AT,34.6666941,-84.1718481,#00AA00
AT,34.6666239,-84.1718542,#00AA00
AT,34.6665776,-84.171812,#00AA00
AT,34.6665092,-84.1717611,#00AA00
