track_name,latitude,longitude,color
CA Section A,32.60680328800004,-116.49147673199997,#00AA00
CA Section A,32.60670313800006,-116.49162473299998,#00AA00
CA Section A,32.60640472000006,-116.49172445099998,#00AA00
CA Section A,32.606399785000065,-116.49184039399995,#00AA00
CA Section A,32.60627455500003,-116.49189298499999,#00AA00
CA Section A,32.606209775000025,-116.49204520799998,#00AA00
CA Section A,32.60610288400005,-116.49248503799998,#00AA00
CA Section A,32.606132424000066,-116.49259776299999,#00AA00
CA Section A,32.60600714800006,-116.49273805599995,#00AA00
CA Section A,32.606031055000074,-116.49290696799994,#00AA00
CA Section A,32.60595822000005,-116.492909468,#00AA00
CA Section A,32.60591270800006,-116.49301773899998,#00AA00
CA Section A,32.60587024400007,-116.49298983299997,#00AA00
CA Section A,32.605849153000065,-116.49280497399997,#00AA00
CA Section A,32.60564634600007,-116.49245785099998,#00AA00
CA Section A,32.605492163000065,-116.49232802899996,#00AA00
CA Section A,32.60541561700006,-116.49232908399995,#00AA00
CA Section A,32.60533937500003,-116.49238208999998,#00AA00
CA Section A,32.60523175800006,-116.49237494199997,#00AA00
CA Section A,32.60520461300007,-116.49257170599998,#00AA00
CA Section A,32.60509071700005,-116.49265438599997,#00AA00
CA Section A,32.605095352000035,-116.49275852899996,#00AA00
CA Section A,32.60496563800007,-116.49298137699998,#00AA00
CA Section A,32.60493313500007,-116.49330879899998,#00AA00
CA Section A,32.604977639000026,-116.493699704,#00AA00
CA Section A,32.605042308000066,-116.49387260599997,#00AA00
CA Section A,32.60501327500003,-116.49402494999998,#00AA00
CA Section A,32.60510307000004,-116.494137766,#00AA00
CA Section A,32.60522572000008,-116.49416437099995,#00AA00
CA Section A,32.60526869100005,-116.49433024099994,#00AA00
CA Section A,32.60523777100008,-116.49443598699997,#00AA00
CA Section A,32.60526673000004,-116.49460799199994,#00AA00
CA Section A,32.60522735300003,-116.49465523999999,#00AA00
CA Section A,32.60511777000005,-116.49470745999997,#00AA00
CA Section A,32.60511293400003,-116.49476630799995,#00AA00
CA Section A,32.60520906000005,-116.49488001499998,#00AA00
CA Section A,32.60528593200007,-116.49490047399996,#00AA00
CA Section A,32.60536532100008,-116.49487505699994,#00AA00
CA Section A,32.60539010200006,-116.49490545599997,#00AA00
CA Section A,32.60536041700004,-116.49501308099997,#00AA00
CA Section A,32.605309463000026,-116.49506174699997,#00AA00
CA Section A,32.605220452000026,-116.49524451099995,#00AA00
CA Section A,32.60516667500008,-116.49529969399998,#00AA00
CA Section A,32.60508663500008,-116.49532109599994,#00AA00
CA Section A,32.60508009900008,-116.49534983799998,#00AA00
CA Section A,32.60517366500005,-116.49553910299994,#00AA00
CA Section A,32.60523902400007,-116.49558051799994,#00AA00
CA Section A,32.60545330400004,-116.49551920699997,#00AA00
CA Section A,32.605505907000065,-116.49544570599994,#00AA00
CA Section A,32.60560276700005,-116.49541540999996,#00AA00
CA Section A,32.60549798400007,-116.49594308199994,#00AA00
CA Section A,32.60550571600004,-116.49615426099996,#00AA00
CA Section A,32.605590051000036,-116.49632939499998,#00AA00
CA Section A,32.60567548800003,-116.496368787,#00AA00
CA Section A,32.605950207000035,-116.49625322599996,#00AA00
CA Section A,32.60601985300008,-116.49650011599999,#00AA00
CA Section A,32.60603747400006,-116.49664468699996,#00AA00
CA Section A,32.60600363200007,-116.49677075399995,#00AA00
CA Section A,32.60593214900007,-116.49678725499996,#00AA00
CA Section A,32.60585317600004,-116.49693459999997,#00AA00
CA Section A,32.60576982500004,-116.49691582899999,#00AA00
CA Section A,32.605702645000065,-116.49696869899998,#00AA00
CA Section A,32.60566092600004,-116.49703990499995,#00AA00
CA Section A,32.605669789000046,-116.49716704599996,#00AA00
CA Section A,32.60576505900008,-116.49729416299999,#00AA00
CA Section A,32.60585007700007,-116.497325392,#00AA00
CA Section A,32.60592453400005,-116.49730503299998,#00AA00
CA Section A,32.60608943900007,-116.49741822899995,#00AA00
CA Section A,32.606090032000054,-116.49747757299997,#00AA00
CA Section A,32.60599292300003,-116.49764196399997,#00AA00
CA Section A,32.60600112000003,-116.49769430199996,#00AA00
CA Section A,32.606044704000055,-116.49773808599997,#00AA00
CA Section A,32.60611824000006,-116.49775608599998,#00AA00
CA Section A,32.60626879700004,-116.49769969799996,#00AA00
CA Section A,32.606413693000036,-116.49771677199999,#00AA00
CA Section A,32.60657649800004,-116.49785522099995,#00AA00
CA Section A,32.606684821000044,-116.49803445599997,#00AA00
CA Section A,32.60673628500007,-116.49800174599994,#00AA00
CA Section A,32.60685310500003,-116.49799912299994,#00AA00
CA Section A,32.60688462400003,-116.49802918099999,#00AA00
CA Section A,32.606800097000075,-116.49815546899998,#00AA00
